observation_name,parameter_name,n_samples,sen_mean,sen_mean_abs,sen_std_dev
mod_obs4_4,Total Porosity,4,-130179,130179,165859
mod_obs4_4,Min. Vapor Porosity,4,138362,139671,278472
mod_obs4_4,FOC,4,-50386.6,50386.6,66880.9
mod_obs4_4,D_{air},4,-349.399,355.292,706.675
mod_obs4_4,Pore Size Dist. Coeff. ,4,-0.477054,0.482671,0.96161
mod_obs4_4,Vapor Pressure,4,0.00817005,0.00824413,0.0164389
mod_obs4_4,Soil Source Top Conc. ,4,2.00617,2.00617,2.31531
mod_obs4_4,Soil Source Bottom Conc. ,4,0.0102267,0.0102267,0.0198125
mod_obs4_4,Min. Soil Moisture,4,0.798166,1.18201,2.12019
mod_obs4_4,q_{air} VIMS,4,-93.2252,93.2252,179.408
mod_obs4_5,Total Porosity,4,-73933.6,120765,214892
mod_obs4_5,Min. Vapor Porosity,4,321090,321090,564190
mod_obs4_5,FOC,4,-226963,226963,432257
mod_obs4_5,D_{air},4,18693.6,18693.6,37019.1
mod_obs4_5,Pore Size Dist. Coeff. ,4,-85.7019,85.7092,115.268
mod_obs4_5,Vapor Pressure,4,1.49994,1.50069,2.99377
mod_obs4_5,Soil Source Top Conc. ,4,3.80086,3.80086,4.59426
mod_obs4_5,Soil Source Bottom Conc. ,4,0.112055,0.112055,0.2184
mod_obs4_5,Min. Soil Moisture,4,-1104.16,1568.89,2854.93
mod_obs4_5,q_{air} VIMS,4,-398.376,398.376,397.449
mod_obs4_6,Total Porosity,4,-38860.3,38860.3,45929.9
mod_obs4_6,Min. Vapor Porosity,4,74480.8,74480.8,99923
mod_obs4_6,FOC,4,-37185.7,37185.7,74361.5
mod_obs4_6,D_{air},4,5.20116,5.20116,10.3984
mod_obs4_6,Pore Size Dist. Coeff. ,4,6.60E-06,6.60E-06,5.46E-06
mod_obs4_6,Vapor Pressure,4,-3.47E-07,3.47E-07,6.85E-07
mod_obs4_6,Soil Source Top Conc. ,4,-3.07E-09,3.07E-09,2.42E-09
mod_obs4_6,Soil Source Bottom Conc. ,4,-3.71E-09,3.71E-09,2.81E-09
mod_obs4_6,Min. Soil Moisture,4,-0.159486,0.159486,0.304665
mod_obs4_6,q_{air} VIMS,4,-0.0252002,0.0252002,0.0449246
mod_obs4_7,Total Porosity,4,-12050.2,12050.3,14731.3
mod_obs4_7,Min. Vapor Porosity,4,16143.7,16143.7,21342.5
mod_obs4_7,FOC,4,-9763.99,9763.99,19525.8
mod_obs4_7,D_{air},4,1.13754,1.13754,2.27421
mod_obs4_7,Pore Size Dist. Coeff. ,4,1.45E-06,1.45E-06,1.20E-06
mod_obs4_7,Vapor Pressure,4,-7.62E-08,7.62E-08,1.51E-07
mod_obs4_7,Soil Source Top Conc. ,4,-6.71E-10,6.71E-10,5.29E-10
mod_obs4_7,Soil Source Bottom Conc. ,4,-8.11E-10,8.11E-10,6.14E-10
mod_obs4_7,Min. Soil Moisture,4,-0.0347877,0.0347877,0.0664473
mod_obs4_7,q_{air} VIMS,4,-0.00549751,0.00549751,0.00979756
mod_obs5_5,Total Porosity,4,-86280.7,115068,212682
mod_obs5_5,Min. Vapor Porosity,4,325143,325143,571242
mod_obs5_5,FOC,4,-236147,236147,448262
mod_obs5_5,D_{air},4,21398.8,21398.8,42376.8
mod_obs5_5,Pore Size Dist. Coeff. ,4,-82.9127,82.9197,111.338
mod_obs5_5,Vapor Pressure,4,1.48024,1.48098,2.95507
mod_obs5_5,Soil Source Top Conc. ,4,3.63567,3.63567,4.41852
mod_obs5_5,Soil Source Bottom Conc. ,4,0.129028,0.129028,0.251499
mod_obs5_5,Min. Soil Moisture,4,-1594.44,2056.38,3823.13
mod_obs5_5,q_{air} VIMS,4,-468.531,468.531,499.729
mod_obs6_1,Total Porosity,4,-2.47E+06,2.47E+06,3.35E+06
mod_obs6_1,Min. Vapor Porosity,4,284397,407489,742048
mod_obs6_1,FOC,4,-2.07E+06,2.07E+06,3.79E+06
mod_obs6_1,D_{air},4,-23768.3,24200.2,48113.9
mod_obs6_1,Pore Size Dist. Coeff. ,4,-77.5195,77.5401,136.324
mod_obs6_1,Vapor Pressure,4,1.21582,1.21944,2.43505
mod_obs6_1,Soil Source Top Conc. ,4,135.722,135.722,156.641
mod_obs6_1,Soil Source Bottom Conc. ,4,0.715761,0.715761,1.38697
mod_obs6_1,Min. Soil Moisture,4,147.354,165.625,319.315
mod_obs6_1,q_{air} VIMS,4,-6312.43,6312.43,12138.2
mod_obs6_2,Total Porosity,4,-2.99E+07,2.99E+07,4.74E+07
mod_obs6_2,Min. Vapor Porosity,4,1.21E+07,1.24E+07,2.47E+07
mod_obs6_2,FOC,4,-1.87E+07,1.87E+07,3.33E+07
mod_obs6_2,D_{air},4,-66742,67832.8,134942
mod_obs6_2,Pore Size Dist. Coeff. ,4,-62.7337,72.6858,139.048
mod_obs6_2,Vapor Pressure,4,1.14211,1.15738,2.3046
mod_obs6_2,Soil Source Top Conc. ,4,378.56,378.56,436.892
mod_obs6_2,Soil Source Bottom Conc. ,4,1.9239,1.9239,3.72731
mod_obs6_2,Min. Soil Moisture,4,99.2124,166.348,291.543
mod_obs6_2,q_{air} VIMS,4,-17589.2,17589.2,33854
mod_obs6_3,Total Porosity,4,-4.17E+06,4.17E+06,5.22E+06
mod_obs6_3,Min. Vapor Porosity,4,4.36E+06,4.36E+06,5.69E+06
mod_obs6_3,FOC,4,-2.89E+06,2.89E+06,4.87E+06
mod_obs6_3,D_{air},4,-9649.35,10014.7,19788.5
mod_obs6_3,Pore Size Dist. Coeff. ,4,-126.077,126.097,209.53
mod_obs6_3,Vapor Pressure,4,1.91092,1.91382,3.82019
mod_obs6_3,Soil Source Top Conc. ,4,93.6168,93.6168,108.057
mod_obs6_3,Soil Source Bottom Conc. ,4,0.533365,0.533365,1.03398
mod_obs6_3,Min. Soil Moisture,4,37.074,469.038,752.859
mod_obs6_3,q_{air} VIMS,4,-4397.3,4397.3,8349.67
mod_obs6_4,Total Porosity,4,-91353.9,91353.9,119424
mod_obs6_4,Min. Vapor Porosity,4,77328.2,77653.2,155090
mod_obs6_4,FOC,4,-47049.4,47049.4,72042.8
mod_obs6_4,D_{air},4,-352.373,358.316,712.689
mod_obs6_4,Pore Size Dist. Coeff. ,4,-0.534604,0.534927,1.05239
mod_obs6_4,Vapor Pressure,4,0.0090151,0.00908544,0.018124
mod_obs6_4,Soil Source Top Conc. ,4,2.00457,2.00457,2.31348
mod_obs6_4,Soil Source Bottom Conc. ,4,0.0102943,0.0102943,0.0199449
mod_obs6_4,Min. Soil Moisture,4,0.919742,1.2863,2.33744
mod_obs6_4,q_{air} VIMS,4,-93.1672,93.1672,179.267
mod_obs6_5,Total Porosity,4,-95583.9,110208,211116
mod_obs6_5,Min. Vapor Porosity,4,325205,325205,572004
mod_obs6_5,FOC,4,-240463,240463,455023
mod_obs6_5,D_{air},4,23300.7,23300.7,46138.1
mod_obs6_5,Pore Size Dist. Coeff. ,4,-80.5546,80.5614,108.022
mod_obs6_5,Vapor Pressure,4,1.46151,1.46223,2.91816
mod_obs6_5,Soil Source Top Conc. ,4,3.50698,3.50698,4.28201
mod_obs6_5,Soil Source Bottom Conc. ,4,0.142298,0.142298,0.277369
mod_obs6_5,Min. Soil Moisture,4,-2012.67,2471.47,4650.88
mod_obs6_5,q_{air} VIMS,4,-528.748,528.748,603.277
mod_obs6_6,Total Porosity,4,-30292.9,30293.1,42819.9
mod_obs6_6,Min. Vapor Porosity,4,84438.6,84438.6,109511
mod_obs6_6,FOC,4,-38097.5,38097.5,76171.6
mod_obs6_6,D_{air},4,5.30186,5.30186,10.5997
mod_obs6_6,Pore Size Dist. Coeff. ,4,6.71E-06,6.71E-06,5.55E-06
mod_obs6_6,Vapor Pressure,4,-3.50E-07,3.50E-07,6.92E-07
mod_obs6_6,Soil Source Top Conc. ,4,-3.09E-09,3.09E-09,2.42E-09
mod_obs6_6,Soil Source Bottom Conc. ,4,-3.76E-09,3.76E-09,2.84E-09
mod_obs6_6,Min. Soil Moisture,4,-0.163513,0.163513,0.31252
mod_obs6_6,q_{air} VIMS,4,-0.0258253,0.0258253,0.0460894
mod_obs6_7,Total Porosity,4,-9484.94,9485.05,11029.5
mod_obs6_7,Min. Vapor Porosity,4,19689.7,19689.7,25177.8
mod_obs6_7,FOC,4,-9687.12,9687.12,19369.4
mod_obs6_7,D_{air},4,1.15236,1.15236,2.30385
mod_obs6_7,Pore Size Dist. Coeff. ,4,1.46E-06,1.46E-06,1.21E-06
mod_obs6_7,Vapor Pressure,4,-7.68E-08,7.68E-08,1.52E-07
mod_obs6_7,Soil Source Top Conc. ,4,-6.73E-10,6.73E-10,5.28E-10
mod_obs6_7,Soil Source Bottom Conc. ,4,-8.18E-10,8.18E-10,6.18E-10
mod_obs6_7,Min. Soil Moisture,4,-0.0353782,0.0353782,0.0675979
mod_obs6_7,q_{air} VIMS,4,-0.00558922,0.00558922,0.00996816
mod_obs7_1,Total Porosity,4,-1.97E+06,1.97E+06,2.76E+06
mod_obs7_1,Min. Vapor Porosity,4,-676338,676338,1.23E+06
mod_obs7_1,FOC,4,-2.06E+06,2.06E+06,3.92E+06
mod_obs7_1,D_{air},4,-23967.9,24403.4,48518
mod_obs7_1,Pore Size Dist. Coeff. ,4,-81.476,81.4963,142.637
mod_obs7_1,Vapor Pressure,4,1.27423,1.27778,2.55153
mod_obs7_1,Soil Source Top Conc. ,4,135.61,135.61,156.513
mod_obs7_1,Soil Source Bottom Conc. ,4,0.720522,0.720522,1.3963
mod_obs7_1,Min. Soil Moisture,4,155.724,172.907,334.558
mod_obs7_1,q_{air} VIMS,4,-6308.41,6308.41,12128.3
mod_obs7_2,Total Porosity,4,-2.26E+07,2.26E+07,3.69E+07
mod_obs7_2,Min. Vapor Porosity,4,104383,172181,305911
mod_obs7_2,FOC,4,-1.88E+07,1.88E+07,3.45E+07
mod_obs7_2,D_{air},4,-66931.4,68025.3,135325
mod_obs7_2,Pore Size Dist. Coeff. ,4,-66.3663,75.1653,144.698
mod_obs7_2,Vapor Pressure,4,1.19539,1.21042,2.41083
mod_obs7_2,Soil Source Top Conc. ,4,378.459,378.459,436.777
mod_obs7_2,Soil Source Bottom Conc. ,4,1.92814,1.92814,3.73562
mod_obs7_2,Min. Soil Moisture,4,106.922,172.872,305.047
mod_obs7_2,q_{air} VIMS,4,-17585.5,17585.5,33845.1
mod_obs7_3,Total Porosity,4,-3.70E+06,3.70E+06,4.43E+06
mod_obs7_3,Min. Vapor Porosity,4,4.59E+06,4.59E+06,5.84E+06
mod_obs7_3,FOC,4,-2.80E+06,2.80E+06,4.69E+06
mod_obs7_3,D_{air},4,-9599.21,9971.45,19697.5
mod_obs7_3,Pore Size Dist. Coeff. ,4,-132.562,132.582,219.88
mod_obs7_3,Vapor Pressure,4,2.00788,2.01068,4.01359
mod_obs7_3,Soil Source Top Conc. ,4,93.4265,93.4265,107.84
mod_obs7_3,Soil Source Bottom Conc. ,4,0.541624,0.541624,1.05018
mod_obs7_3,Min. Soil Moisture,4,35.1489,497.082,798.936
mod_obs7_3,q_{air} VIMS,4,-4393.06,4393.06,8330.88
mod_obs7_4,Total Porosity,4,-75423,75423,100681
mod_obs7_4,Min. Vapor Porosity,4,52512.6,52512.6,104485
mod_obs7_4,FOC,4,-46022.4,46022.4,74416.6
mod_obs7_4,D_{air},4,-353.939,359.909,715.857
mod_obs7_4,Pore Size Dist. Coeff. ,4,-0.565107,0.565426,1.1006
mod_obs7_4,Vapor Pressure,4,0.00946314,0.0095315,0.0190175
mod_obs7_4,Soil Source Top Conc. ,4,2.00373,2.00373,2.31252
mod_obs7_4,Soil Source Bottom Conc. ,4,0.0103301,0.0103301,0.0200151
mod_obs7_4,Min. Soil Moisture,4,0.98402,1.3418,2.45307
mod_obs7_4,q_{air} VIMS,4,-93.1365,93.1365,179.191
mod_obs7_5,Total Porosity,4,-104342,106093,211025
mod_obs7_5,Min. Vapor Porosity,4,323776,323776,570298
mod_obs7_5,FOC,4,-243548,243548,459046
mod_obs7_5,D_{air},4,25245.3,25245.3,49977.8
mod_obs7_5,Pore Size Dist. Coeff. ,4,-77.7083,77.7149,104.033
mod_obs7_5,Vapor Pressure,4,1.43679,1.43749,2.86937
mod_obs7_5,Soil Source Top Conc. ,4,3.36233,3.36233,4.12901
mod_obs7_5,Soil Source Bottom Conc. ,4,0.15726,0.15726,0.306536
mod_obs7_5,Min. Soil Moisture,4,-2515.28,2969.52,5646.32
mod_obs7_5,q_{air} VIMS,4,-601.479,601.479,737.761
mod_obs7_6,Total Porosity,4,-27881.4,27881.7,43274.3
mod_obs7_6,Min. Vapor Porosity,4,87315,87315,112263
mod_obs7_6,FOC,4,-38361.5,38361.5,76688.3
mod_obs7_6,D_{air},4,5.35538,5.35538,10.7067
mod_obs7_6,Pore Size Dist. Coeff. ,4,6.77E-06,6.77E-06,5.60E-06
mod_obs7_6,Vapor Pressure,4,-3.52E-07,3.52E-07,6.96E-07
mod_obs7_6,Soil Source Top Conc. ,4,-3.10E-09,3.10E-09,2.43E-09
mod_obs7_6,Soil Source Bottom Conc. ,4,-3.79E-09,3.79E-09,2.86E-09
mod_obs7_6,Min. Soil Moisture,4,-0.165662,0.165662,0.316713
mod_obs7_6,q_{air} VIMS,4,-0.0261586,0.0261586,0.0467112
mod_obs7_7,Total Porosity,4,-8503.33,8503.42,10381
mod_obs7_7,Min. Vapor Porosity,4,20823.2,20823.2,26373.5
mod_obs7_7,FOC,4,-9657.26,9657.26,19307.4
mod_obs7_7,D_{air},4,1.16024,1.16024,2.3196
mod_obs7_7,Pore Size Dist. Coeff. ,4,1.47E-06,1.47E-06,1.22E-06
mod_obs7_7,Vapor Pressure,4,-7.70E-08,7.70E-08,1.52E-07
mod_obs7_7,Soil Source Top Conc. ,4,-6.74E-10,6.74E-10,5.27E-10
mod_obs7_7,Soil Source Bottom Conc. ,4,-8.22E-10,8.22E-10,6.20E-10
mod_obs7_7,Min. Soil Moisture,4,-0.0356927,0.0356927,0.068211
mod_obs7_7,q_{air} VIMS,4,-0.00563805,0.00563805,0.0100591
mod_obs8_1,Total Porosity,4,-1.62E+06,1.62E+06,2.36E+06
mod_obs8_1,Min. Vapor Porosity,4,-1.32E+06,1.32E+06,2.54E+06
mod_obs8_1,FOC,4,-2.05E+06,2.05E+06,3.98E+06
mod_obs8_1,D_{air},4,-24144.3,24583.1,48875.2
mod_obs8_1,Pore Size Dist. Coeff. ,4,-85.0024,85.0223,148.263
mod_obs8_1,Vapor Pressure,4,1.32632,1.3298,2.6554
mod_obs8_1,Soil Source Top Conc. ,4,135.51,135.51,156.399
mod_obs8_1,Soil Source Bottom Conc. ,4,0.724772,0.724772,1.40463
mod_obs8_1,Min. Soil Moisture,4,163.167,179.425,348.176
mod_obs8_1,q_{air} VIMS,4,-6304.85,6304.85,12119.4
mod_obs8_2,Total Porosity,4,-1.80E+07,1.80E+07,3.01E+07
mod_obs8_2,Min. Vapor Porosity,4,-7.84E+06,7.97E+06,1.59E+07
mod_obs8_2,FOC,4,-1.88E+07,1.88E+07,3.51E+07
mod_obs8_2,D_{air},4,-67100.1,68196.8,135666
mod_obs8_2,Pore Size Dist. Coeff. ,4,-69.6093,77.3785,149.753
mod_obs8_2,Vapor Pressure,4,1.24296,1.25777,2.50569
mod_obs8_2,Soil Source Top Conc. ,4,378.369,378.369,436.675
mod_obs8_2,Soil Source Bottom Conc. ,4,1.93193,1.93193,3.74304
mod_obs8_2,Min. Soil Moisture,4,113.797,178.707,317.141
mod_obs8_2,q_{air} VIMS,4,-17582.3,17582.3,33837.1
mod_obs8_3,Total Porosity,4,-3.34E+06,3.34E+06,3.89E+06
mod_obs8_3,Min. Vapor Porosity,4,4.76E+06,4.76E+06,5.95E+06
mod_obs8_3,FOC,4,-2.74E+06,2.74E+06,4.57E+06
mod_obs8_3,D_{air},4,-9546.8,9925.18,19601
mod_obs8_3,Pore Size Dist. Coeff. ,4,-138.321,138.341,229.066
mod_obs8_3,Vapor Pressure,4,2.09408,2.09681,4.18555
mod_obs8_3,Soil Source Top Conc. ,4,93.2569,93.2569,107.646
mod_obs8_3,Soil Source Bottom Conc. ,4,0.548988,0.548988,1.06462
mod_obs8_3,Min. Soil Moisture,4,33.0434,522.422,840.513
mod_obs8_3,q_{air} VIMS,4,-4389.34,4389.34,8314.08
mod_obs8_4,Total Porosity,4,-63962.7,63962.7,87441.3
mod_obs8_4,Min. Vapor Porosity,4,34310,34310,67226.1
mod_obs8_4,FOC,4,-45361.7,45361.7,76110.1
mod_obs8_4,D_{air},4,-355.33,361.324,718.671
mod_obs8_4,Pore Size Dist. Coeff. ,4,-0.592325,0.592641,1.14367
mod_obs8_4,Vapor Pressure,4,0.00986302,0.00992963,0.0198149
mod_obs8_4,Soil Source Top Conc. ,4,2.00297,2.00297,2.31165
mod_obs8_4,Soil Source Bottom Conc. ,4,0.0103621,0.0103621,0.0200779
mod_obs8_4,Min. Soil Moisture,4,1.04129,1.39145,2.55649
mod_obs8_4,q_{air} VIMS,4,-93.1091,93.1091,179.124
mod_obs8_5,Total Porosity,4,-110198,110204,212160
mod_obs8_5,Min. Vapor Porosity,4,322016,322016,567737
mod_obs8_5,FOC,4,-245258,245258,460646
mod_obs8_5,D_{air},4,26754,26754,52951.5
mod_obs8_5,Pore Size Dist. Coeff. ,4,-75.123,75.1294,100.424
mod_obs8_5,Vapor Pressure,4,1.41262,1.41332,2.82162
mod_obs8_5,Soil Source Top Conc. ,4,3.23934,3.23934,3.99925
mod_obs8_5,Soil Source Bottom Conc. ,4,0.170021,0.170021,0.331411
mod_obs8_5,Min. Soil Moisture,4,-2965.63,3415.08,6538.25
mod_obs8_5,q_{air} VIMS,4,-666.948,666.948,863.37
mod_obs8_6,Total Porosity,4,-26582.8,26583,44086.4
mod_obs8_6,Min. Vapor Porosity,4,89135.4,89135.4,114056
mod_obs8_6,FOC,4,-38524.7,38524.7,77001.6
mod_obs8_6,D_{air},4,5.40321,5.40321,10.8024
mod_obs8_6,Pore Size Dist. Coeff. ,4,6.82E-06,6.82E-06,5.64E-06
mod_obs8_6,Vapor Pressure,4,-3.54E-07,3.54E-07,6.99E-07
mod_obs8_6,Soil Source Top Conc. ,4,-3.11E-09,3.11E-09,2.43E-09
mod_obs8_6,Soil Source Bottom Conc. ,4,-3.81E-09,3.81E-09,2.88E-09
mod_obs8_6,Min. Soil Moisture,4,-0.167588,0.167588,0.320471
mod_obs8_6,q_{air} VIMS,4,-0.0264572,0.0264572,0.0472686
mod_obs8_7,Total Porosity,4,-7858.36,7858.44,10259
mod_obs8_7,Min. Vapor Porosity,4,21580.4,21580.4,27178.9
mod_obs8_7,FOC,4,-9637.98,9637.98,19266.3
mod_obs8_7,D_{air},4,1.16727,1.16727,2.33367
mod_obs8_7,Pore Size Dist. Coeff. ,4,1.48E-06,1.48E-06,1.22E-06
mod_obs8_7,Vapor Pressure,4,-7.73E-08,7.73E-08,1.53E-07
mod_obs8_7,Soil Source Top Conc. ,4,-6.74E-10,6.74E-10,5.27E-10
mod_obs8_7,Soil Source Bottom Conc. ,4,-8.25E-10,8.25E-10,6.22E-10
mod_obs8_7,Min. Soil Moisture,4,-0.0359743,0.0359743,0.0687601
mod_obs8_7,q_{air} VIMS,4,-0.00568176,0.00568176,0.0101405
mod_obs9_1,Total Porosity,4,-1.35E+06,1.35E+06,2.04E+06
mod_obs9_1,Min. Vapor Porosity,4,-1.82E+06,1.82E+06,3.56E+06
mod_obs9_1,FOC,4,-2.04E+06,2.04E+06,4.01E+06
mod_obs9_1,D_{air},4,-24317,24759,49224.9
mod_obs9_1,Pore Size Dist. Coeff. ,4,-88.4808,88.5003,153.814
mod_obs9_1,Vapor Pressure,4,1.37772,1.38113,2.75791
mod_obs9_1,Soil Source Top Conc. ,4,135.411,135.411,156.287
mod_obs9_1,Soil Source Bottom Conc. ,4,0.728971,0.728971,1.41286
mod_obs9_1,Min. Soil Moisture,4,170.492,185.879,361.637
mod_obs9_1,q_{air} VIMS,4,-6301.33,6301.33,12110.6
mod_obs9_2,Total Porosity,4,-1.45E+07,1.45E+07,2.50E+07
mod_obs9_2,Min. Vapor Porosity,4,-1.41E+07,1.44E+07,2.86E+07
mod_obs9_2,FOC,4,-1.89E+07,1.89E+07,3.56E+07
mod_obs9_2,D_{air},4,-67266.3,68365.7,136002
mod_obs9_2,Pore Size Dist. Coeff. ,4,-72.813,79.5647,154.756
mod_obs9_2,Vapor Pressure,4,1.28996,1.30457,2.59941
mod_obs9_2,Soil Source Top Conc. ,4,378.28,378.28,436.574
mod_obs9_2,Soil Source Bottom Conc. ,4,1.93567,1.93567,3.75037
mod_obs9_2,Min. Soil Moisture,4,120.583,184.479,329.121
mod_obs9_2,q_{air} VIMS,4,-17579,17579,33829.3
mod_obs9_3,Total Porosity,4,-3.04E+06,3.04E+06,3.51E+06
mod_obs9_3,Min. Vapor Porosity,4,4.88E+06,4.88E+06,6.04E+06
mod_obs9_3,FOC,4,-2.69E+06,2.69E+06,4.47E+06
mod_obs9_3,D_{air},4,-9488.11,9872.6,19491.9
mod_obs9_3,Pore Size Dist. Coeff. ,4,-143.983,144.002,238.093
mod_obs9_3,Vapor Pressure,4,2.17891,2.18157,4.35478
mod_obs9_3,Soil Source Top Conc. ,4,93.0896,93.0896,107.455
mod_obs9_3,Soil Source Bottom Conc. ,4,0.556257,0.556257,1.07887
mod_obs9_3,Min. Soil Moisture,4,30.6112,547.733,881.998
mod_obs9_3,q_{air} VIMS,4,-4385.74,4385.74,8297.45
mod_obs9_4,Total Porosity,4,-54739.8,54739.8,76918.6
mod_obs9_4,Min. Vapor Porosity,4,19256,19256,36353.8
mod_obs9_4,FOC,4,-44883.4,44883.4,77431.5
mod_obs9_4,D_{air},4,-356.699,362.715,721.439
mod_obs9_4,Pore Size Dist. Coeff. ,4,-0.619202,0.619515,1.18624
mod_obs9_4,Vapor Pressure,4,0.010258,0.0103229,0.0206025
mod_obs9_4,Soil Source Top Conc. ,4,2.00222,2.00222,2.3108
mod_obs9_4,Soil Source Bottom Conc. ,4,0.0103938,0.0103938,0.0201398
mod_obs9_4,Min. Soil Moisture,4,1.09776,1.44059,2.65884
mod_obs9_4,q_{air} VIMS,4,-93.0821,93.0821,179.058
mod_obs9_5,Total Porosity,4,-114518,114524,213887
mod_obs9_5,Min. Vapor Porosity,4,320212,320212,564889
mod_obs9_5,FOC,4,-246393,246393,461241
mod_obs9_5,D_{air},4,28068.1,28068.1,55537.3
mod_obs9_5,Pore Size Dist. Coeff. ,4,-72.5416,72.5479,96.8357
mod_obs9_5,Vapor Pressure,4,1.38708,1.38777,2.7711
mod_obs9_5,Soil Source Top Conc. ,4,3.12323,3.12323,3.87705
mod_obs9_5,Soil Source Bottom Conc. ,4,0.182099,0.182099,0.354956
mod_obs9_5,Min. Soil Moisture,4,-3406.78,3850.91,7411.67
mod_obs9_5,q_{air} VIMS,4,-731.338,731.338,989.095
mod_obs9_6,Total Porosity,4,-25830.5,25830.8,45005.9
mod_obs9_6,Min. Vapor Porosity,4,90453.5,90453.5,115393
mod_obs9_6,FOC,4,-38640.3,38640.3,77216.4
mod_obs9_6,D_{air},4,5.45052,5.45052,10.897
mod_obs9_6,Pore Size Dist. Coeff. ,4,6.87E-06,6.87E-06,5.68E-06
mod_obs9_6,Vapor Pressure,4,-3.55E-07,3.55E-07,7.02E-07
mod_obs9_6,Soil Source Top Conc. ,4,-3.12E-09,3.12E-09,2.44E-09
mod_obs9_6,Soil Source Bottom Conc. ,4,-3.84E-09,3.84E-09,2.89E-09
mod_obs9_6,Min. Soil Moisture,4,-0.169497,0.169497,0.324198
mod_obs9_6,q_{air} VIMS,4,-0.0267533,0.0267533,0.0478215
mod_obs9_7,Total Porosity,4,-7391.95,7392.02,10370.8
mod_obs9_7,Min. Vapor Porosity,4,22157.5,22157.5,27800.8
mod_obs9_7,FOC,4,-9624.28,9624.28,19235.6
mod_obs9_7,D_{air},4,1.17424,1.17424,2.34759
mod_obs9_7,Pore Size Dist. Coeff. ,4,1.49E-06,1.49E-06,1.23E-06
mod_obs9_7,Vapor Pressure,4,-7.75E-08,7.75E-08,1.53E-07
mod_obs9_7,Soil Source Top Conc. ,4,-6.75E-10,6.75E-10,5.27E-10
mod_obs9_7,Soil Source Bottom Conc. ,4,-8.28E-10,8.28E-10,6.24E-10
mod_obs9_7,Min. Soil Moisture,4,-0.0362532,0.0362532,0.069304
mod_obs9_7,q_{air} VIMS,4,-0.00572504,0.00572504,0.0102211
mod_obs10_1,Total Porosity,4,-1.12E+06,1.12E+06,1.76E+06
mod_obs10_1,Min. Vapor Porosity,4,-2.23E+06,2.23E+06,4.41E+06
mod_obs10_1,FOC,4,-2.01E+06,2.01E+06,4.00E+06
mod_obs10_1,D_{air},4,-24503.7,24949.1,49602.8
mod_obs10_1,Pore Size Dist. Coeff. ,4,-92.2702,92.2893,159.861
mod_obs10_1,Vapor Pressure,4,1.43374,1.43708,2.86963
mod_obs10_1,Soil Source Top Conc. ,4,135.304,135.304,156.164
mod_obs10_1,Soil Source Bottom Conc. ,4,0.733553,0.733553,1.42184
mod_obs10_1,Min. Soil Moisture,4,178.455,192.938,376.331
mod_obs10_1,q_{air} VIMS,4,-6297.5,6297.5,12100.9
mod_obs10_2,Total Porosity,4,-1.16E+07,1.16E+07,2.05E+07
mod_obs10_2,Min. Vapor Porosity,4,-1.95E+07,1.99E+07,3.96E+07
mod_obs10_2,FOC,4,-1.89E+07,1.89E+07,3.59E+07
mod_obs10_2,D_{air},4,-67447.2,68549.7,136368
mod_obs10_2,Pore Size Dist. Coeff. ,4,-76.3088,81.95,160.225
mod_obs10_2,Vapor Pressure,4,1.34125,1.35563,2.70169
mod_obs10_2,Soil Source Top Conc. ,4,378.183,378.183,436.463
mod_obs10_2,Soil Source Bottom Conc. ,4,1.93976,1.93976,3.75838
mod_obs10_2,Min. Soil Moisture,4,127.98,190.788,342.226
mod_obs10_2,q_{air} VIMS,4,-17575.5,17575.5,33820.7
mod_obs10_3,Total Porosity,4,-2.77E+06,2.77E+06,3.23E+06
mod_obs10_3,Min. Vapor Porosity,4,4.99E+06,4.99E+06,6.11E+06
mod_obs10_3,FOC,4,-2.64E+06,2.64E+06,4.39E+06
mod_obs10_3,D_{air},4,-9416.45,9807.62,19357.6
mod_obs10_3,Pore Size Dist. Coeff. ,4,-150.128,150.147,247.888
mod_obs10_3,Vapor Pressure,4,2.2711,2.27368,4.53869
mod_obs10_3,Soil Source Top Conc. ,4,92.9074,92.9074,107.247
mod_obs10_3,Soil Source Bottom Conc. ,4,0.56418,0.56418,1.0944
mod_obs10_3,Min. Soil Moisture,4,27.5648,575.658,927.727
mod_obs10_3,q_{air} VIMS,4,-4381.9,4381.9,8279.27
mod_obs10_4,Total Porosity,4,-46585.7,46585.7,67663.1
mod_obs10_4,Min. Vapor Porosity,4,5583.91,5583.91,8471.48
mod_obs10_4,FOC,4,-44467.6,44467.6,78465.2
mod_obs10_4,D_{air},4,-358.185,364.228,724.446
mod_obs10_4,Pore Size Dist. Coeff. ,4,-0.648516,0.648826,1.2327
mod_obs10_4,Vapor Pressure,4,0.0106889,0.0107519,0.0214618
mod_obs10_4,Soil Source Top Conc. ,4,2.0014,2.0014,2.30987
mod_obs10_4,Soil Source Bottom Conc. ,4,0.0104283,0.0104283,0.0202075
mod_obs10_4,Min. Soil Moisture,4,1.15926,1.49432,2.77068
mod_obs10_4,q_{air} VIMS,4,-93.0527,93.0527,178.985
mod_obs10_5,Total Porosity,4,-117989,117995,216036
mod_obs10_5,Min. Vapor Porosity,4,318358,318358,561789
mod_obs10_5,FOC,4,-247254,247254,461299
mod_obs10_5,D_{air},4,29333.5,29333.5,58022.4
